#proteinId	gotermId	goName	gotermType	goAcc
574	6938	beta-galactosidase complex	cellular_component	GO:0009341
575	6443	cyanate hydratase activity	molecular_function	GO:0008824
575	7030	cyanate metabolic process	biological_process	GO:0009439
575	5830	metabolic process	biological_process	GO:0008152
575	10031	hydro-lyase activity	molecular_function	GO:0016836
575	2176	DNA binding	molecular_function	GO:0003677
581	3727	protein binding	molecular_function	GO:0005515
581	4595	protein complex assembly	biological_process	GO:0006461
581	4994	intracellular protein transport	biological_process	GO:0006886
581	9480	vesicle-mediated transport	biological_process	GO:0016192
581	13011	membrane coat	cellular_component	GO:0030117
581	4927	transport	biological_process	GO:0006810
586	3737	GTP binding	molecular_function	GO:0005525
586	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
586	2378	GTPase activity	molecular_function	GO:0003924
586	3727	protein binding	molecular_function	GO:0005515
586	4994	intracellular protein transport	biological_process	GO:0006886
586	5019	nucleocytoplasmic transport	biological_process	GO:0006913
586	5250	signal transduction	biological_process	GO:0007165
586	3827	intracellular	cellular_component	GO:0005622
586	8400	protein transport	biological_process	GO:0015031
587	2227	structural constituent of ribosome	molecular_function	GO:0003735
587	3827	intracellular	cellular_component	GO:0005622
587	4025	ribosome	cellular_component	GO:0005840
587	4556	translation	biological_process	GO:0006412
588	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
588	4907	sulfur metabolic process	biological_process	GO:0006790
588	6100	3'(2'),5'-bisphosphate nucleotidase activity	molecular_function	GO:0008441
594	4650	amino acid metabolic process	biological_process	GO:0006520
594	10024	lyase activity	molecular_function	GO:0016829
594	3153	threonine aldolase activity	molecular_function	GO:0004793
600	2802	histone acetyltransferase activity	molecular_function	GO:0004402
607	2216	RNA binding	molecular_function	GO:0003723
607	3708	binding	molecular_function	GO:0005488
608	3736	ATP binding	molecular_function	GO:0005524
608	10082	ATPase activity	molecular_function	GO:0016887
608	162	nucleotide binding	molecular_function	GO:0000166
608	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
626	3043	protein kinase activity	molecular_function	GO:0004672
626	3736	ATP binding	molecular_function	GO:0005524
626	4602	protein amino acid phosphorylation	biological_process	GO:0006468
626	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
626	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
626	6102	phosphofructokinase activity	molecular_function	GO:0008443
626	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
626	6438	cobinamide kinase activity	molecular_function	GO:0008819
626	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
626	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
626	11022	phenol kinase activity	molecular_function	GO:0018720
626	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
626	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
626	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
626	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
626	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
626	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
626	19235	cytidine kinase activity	molecular_function	GO:0043771
626	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
626	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
626	24976	polynucleotide kinase activity	molecular_function	GO:0051731
626	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
626	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
627	2950	mannosyl-oligosaccharide glucosidase activity	molecular_function	GO:0004573
627	6908	oligosaccharide metabolic process	biological_process	GO:0009311
627	2290	catalytic activity	molecular_function	GO:0003824
642	5765	N-acetyltransferase activity	molecular_function	GO:0008080
642	5830	metabolic process	biological_process	GO:0008152
642	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
642	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
642	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
642	6038	O-acyltransferase activity	molecular_function	GO:0008374
642	6075	acyltransferase activity	molecular_function	GO:0008415
642	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
642	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
642	9636	acetyltransferase activity	molecular_function	GO:0016407
642	9637	C-acyltransferase activity	molecular_function	GO:0016408
642	9638	palmitoyltransferase activity	molecular_function	GO:0016409
642	9639	N-acyltransferase activity	molecular_function	GO:0016410
642	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
642	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
642	9642	O-acetyltransferase activity	molecular_function	GO:0016413
642	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
642	9644	octanoyltransferase activity	molecular_function	GO:0016415
642	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
642	9646	S-acyltransferase activity	molecular_function	GO:0016417
642	9647	S-acetyltransferase activity	molecular_function	GO:0016418
642	9648	S-malonyltransferase activity	molecular_function	GO:0016419
642	9649	malonyltransferase activity	molecular_function	GO:0016420
642	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
642	9947	succinyltransferase activity	molecular_function	GO:0016748
642	9948	N-succinyltransferase activity	molecular_function	GO:0016749
642	9949	O-succinyltransferase activity	molecular_function	GO:0016750
642	9950	S-succinyltransferase activity	molecular_function	GO:0016751
642	9951	sinapoyltransferase activity	molecular_function	GO:0016752
642	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
642	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
642	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
642	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
642	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
642	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
642	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
642	11391	myristoyltransferase activity	molecular_function	GO:0019107
642	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
642	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
642	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
642	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
642	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
642	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
642	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
642	19270	keto acid formate lyase activity	molecular_function	GO:0043806
642	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
642	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
643	2290	catalytic activity	molecular_function	GO:0003824
643	2498	argininosuccinate lyase activity	molecular_function	GO:0004056
643	17966	arginine biosynthetic process via ornithine	biological_process	GO:0042450
652	5010	vesicle docking during exocytosis	biological_process	GO:0006904
652	9480	vesicle-mediated transport	biological_process	GO:0016192
664	13917	heat shock protein binding	molecular_function	GO:0031072
670	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
670	4421	DNA replication	biological_process	GO:0006260
670	162	nucleotide binding	molecular_function	GO:0000166
670	2176	DNA binding	molecular_function	GO:0003677
670	2175	nucleic acid binding	molecular_function	GO:0003676
670	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
670	16887	DNA polymerase activity	molecular_function	GO:0034061
678	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
678	6276	carbohydrate transport	biological_process	GO:0008643
678	9320	membrane	cellular_component	GO:0016020
678	3546	transporter activity	molecular_function	GO:0005215
678	4927	transport	biological_process	GO:0006810
678	9321	integral to membrane	cellular_component	GO:0016021
678	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
684	2175	nucleic acid binding	molecular_function	GO:0003676
684	3827	intracellular	cellular_component	GO:0005622
684	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
684	6068	3'-5' exonuclease activity	molecular_function	GO:0008408
684	172	nuclear exosome (RNase complex)	cellular_component	GO:0000176
684	4541	RNA processing	biological_process	GO:0006396
684	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
684	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
712	2738	fructose-bisphosphate aldolase activity	molecular_function	GO:0004332
712	4261	glycolysis	biological_process	GO:0006096
712	5939	zinc ion binding	molecular_function	GO:0008270
712	6355	L-allo-threonine aldolase activity	molecular_function	GO:0008732
712	11102	2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity	molecular_function	GO:0018802
712	19265	hexulose-6-phosphate synthase activity	molecular_function	GO:0043801
712	19327	4-hydroxy-2-ketopimelate aldolase activity	molecular_function	GO:0043863
712	19340	D-threonine aldolase activity	molecular_function	GO:0043876
715	3736	ATP binding	molecular_function	GO:0005524
715	4927	transport	biological_process	GO:0006810
715	9321	integral to membrane	cellular_component	GO:0016021
715	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
715	10082	ATPase activity	molecular_function	GO:0016887
715	162	nucleotide binding	molecular_function	GO:0000166
715	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
716	3546	transporter activity	molecular_function	GO:0005215
716	4927	transport	biological_process	GO:0006810
716	9321	integral to membrane	cellular_component	GO:0016021
723	5830	metabolic process	biological_process	GO:0008152
723	9710	oxidoreductase activity	molecular_function	GO:0016491
723	2290	catalytic activity	molecular_function	GO:0003824
723	3708	binding	molecular_function	GO:0005488
723	2532	carbonyl reductase (NADPH) activity	molecular_function	GO:0004090
726	2196	transcription factor activity	molecular_function	GO:0003700
726	3838	nucleus	cellular_component	GO:0005634
726	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
726	5939	zinc ion binding	molecular_function	GO:0008270
726	2176	DNA binding	molecular_function	GO:0003677
726	4499	transcription	biological_process	GO:0006350
733	4639	proteolysis	biological_process	GO:0006508
733	5905	peptidase activity	molecular_function	GO:0008233
733	9560	alanine aminopeptidase activity	molecular_function	GO:0016284
742	2888	monooxygenase activity	molecular_function	GO:0004497
742	4283	electron transport	biological_process	GO:0006118
742	4851	aromatic compound metabolic process	biological_process	GO:0006725
742	5830	metabolic process	biological_process	GO:0008152
742	9710	oxidoreductase activity	molecular_function	GO:0016491
742	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
756	2176	DNA binding	molecular_function	GO:0003677
756	3838	nucleus	cellular_component	GO:0005634
756	4499	transcription	biological_process	GO:0006350
756	5939	zinc ion binding	molecular_function	GO:0008270
765	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
765	6276	carbohydrate transport	biological_process	GO:0008643
765	9320	membrane	cellular_component	GO:0016020
765	3546	transporter activity	molecular_function	GO:0005215
765	4927	transport	biological_process	GO:0006810
765	9321	integral to membrane	cellular_component	GO:0016021
765	14021	phosphopantetheine binding	molecular_function	GO:0031177
765	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
767	5830	metabolic process	biological_process	GO:0008152
767	9710	oxidoreductase activity	molecular_function	GO:0016491
