#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
274	IPR006367	Siroheme synthase, N-terminal	HMMTigr	TIGR01470	cysG_Nterm: siroheme synthase, N-terminal	1	4,	230,	4.9e-06
274	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	ScanRegExp	PS00840	SUMT_2	1	369,	402,	8e-5
274	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	1,	134,	2.6e-06
274	IPR000878	Tetrapyrrole methylase	superfamily	SSF53790	Tetrapyrrole methylase	1	289,	525,	3.5e-53
275	IPR001369	Purine phosphorylase, family 2	HMMPfam	PF00896	Mtap_PNP	1	34,	305,	9.4e-106
275	IPR011268	Inosine guanosine and xanthosine phosphorylase	HMMTigr	TIGR01697	PNPH-PUNA-XAPA: inosine guanosine and	1	36,	302,	2.2e-133
275	IPR011270	Purine nucleoside phosphorylase I, inosine and guanosine-specific	HMMTigr	TIGR01700	PNPH: purine nucleoside phosphorylase	1	36,	302,	8.9e-115
275	IPR001369	Purine phosphorylase, family 2	ScanRegExp	PS01240	PNP_MTAP_2	1	91,	132,	NA
276	IPR005135	Endonuclease/exonuclease/phosphatase	HMMPfam	PF03372	Exo_endo_phos	1	16,	274,	8.4e-18
276	IPR005135	Endonuclease/exonuclease/phosphatase	superfamily	SSF56219	DNase I-like	1	16,	276,	1.1e-16
282	IPR001509	NAD-dependent epimerase/dehydratase	HMMPfam	PF01370	Epimerase	1	4,	261,	4.3e-08
282	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	1,	328,	1.3e-55
284	IPR006590	RNA polymerase II, Rpb4, core	HMMSmart	SM00657	no description	1	1,	128,	1.5e-07
284	IPR010997	HRDC-like	superfamily	SSF47819	HRDC-like	1	1,	121,	2.4e-09
293	IPR012571	Mitochondrial distribution and morphology protein family 31/32, fungi	HMMPfam	PF08118	MDM31_MDM32	1	148,	702,	4.8e-252
296	IPR003618	Transcription elongation factor S-II, central region	HMMPfam	PF07500	TFIIS_M	1	1,	117,	4.9e-10
296	IPR003618	Transcription elongation factor S-II, central region	superfamily	SSF46942	Elongation factor TFIIS domain 2	1	36,	99,	2.7e-09
302	IPR009567	Protein of unknown function DUF1183	HMMPfam	PF06682	DUF1183	1	2,	93,	1.5e-25
306	IPR001214	SET	HMMPfam	PF00856	SET	1	24,	311,	1.1e-17
306	IPR015353	Rubisco LSMT substrate-binding	HMMPfam	PF09273	Rubis-subs-bind	1	430,	474,	3.9e-09
306	IPR011383	RuBisCO-cytochrome methylase, RMS1	HMMPIR	PIRSF011771	Predicted RuBisCO-cytochrome methylase, RMS1 type	1	5,	498,	2.5e-42
310	IPR001208	MCM	BlastProDom	PD001041	Q7SAN2_NEUCR_Q7SAN2;	1	302,	345,	2e-14
310	IPR001208	MCM	FPrintScan	PR01657	MCMFAMILY	5	349,409,437,461,488,	364,423,450,473,496,	1.6e-33,1.6e-33,1.6e-33,1.6e-33,1.6e-33
310	IPR008046	MCM protein 3	FPrintScan	PR01659	MCMPROTEIN3	5	194,220,477,510,680,	208,232,487,520,695,	2.9e-24,2.9e-24,2.9e-24,2.9e-24,2.9e-24
310	IPR001208	MCM	HMMPfam	PF00493	MCM	1	295,	693,	1e-178
310	IPR001208	MCM	HMMSmart	SM00350	no description	1	116,	693,	7.6e-281
310	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	350,	503,	9.3e-05
310	IPR001208	MCM	ProfileScan	PS50051	MCM_2	1	308,	514,	96.019
310	IPR001208	MCM	ScanRegExp	PS00847	MCM_1	1	417,	425,	8e-5
310	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	18,	273,	2.3e-64
312	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type	HMMPfam	PF00254	FKBP_C	1	11,	105,	2.7e-50
312	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type	ProfileScan	PS50059	FKBP_PPIASE	1	20,	108,	31.499
315	IPR013992	Adenylate cyclase-associated CAP, N-terminal	HMMPfam	PF01213	CAP_N	1	11,	373,	1.1e-137
315	IPR013912	Adenylate cyclase-associated CAP,  C-terminal	HMMPfam	PF08603	CAP_C	1	379,	537,	8.5e-77
315	IPR006599	CARP motif	HMMSmart	SM00673	no description	2	417,455,	454,492,	0.00067,1.6e-07
315	IPR001837	Adenylate cyclase-associated CAP	ScanRegExp	PS01088	CAP_1	1	14,	26,	8e-5
315	IPR013992	Adenylate cyclase-associated CAP, N-terminal	superfamily	SSF101278	N-terminal domain of adenylylcyclase associated protein, CAP	1	98,	304,	6.8e-75
315	IPR013912	Adenylate cyclase-associated CAP,  C-terminal	superfamily	SSF69340	C-terminal domain of adenylylcyclase associated protein	1	381,	538,	2.2e-57
316	IPR000811	Glycosyl transferase, family 35	HMMPfam	PF00343	Phosphorylase	1	143,	859,	0
316	IPR000811	Glycosyl transferase, family 35	HMMPIR	PIRSF000460	Glucan phosphorylase	1	34,	862,	1.9e-279
316	IPR011833	Glycogen/starch/alpha-glucan phosphorylase	HMMTigr	TIGR02093	P_ylase: glycogen/starch/alpha-glucan phosph	1	55,	857,	0
316	IPR000811	Glycosyl transferase, family 35	ScanRegExp	PS00102	PHOSPHORYLASE	1	706,	718,	8e-5
317	IPR014778	Myb, DNA-binding	HMMPfam	PF00249	Myb_DNA-binding	1	141,	187,	0.0002
317	IPR009057	Homeodomain-like	superfamily	SSF46689	Homeodomain-like	1	143,	194,	2.4e-07
326	IPR003121	SWIB/MDM2	HMMPfam	PF02201	SWIB	1	247,	324,	6.2e-26
326	IPR003121	SWIB/MDM2	HMMSmart	SM00151	no description	1	247,	328,	5.1e-26
326	IPR015425	Actin-binding FH2	superfamily	SSF101447	Formin homology 2 domain (FH2 domain)	1	10,	151,	0.01
326	IPR003121	SWIB/MDM2	superfamily	SSF47592	SWIB/MDM2 domain	1	240,	334,	3.5e-28
329	IPR000504	RNA recognition motif, RNP-1	HMMPfam	PF00076	RRM_1	1	473,	538,	2.8e-06
329	IPR000504	RNA recognition motif, RNP-1	HMMSmart	SM00360	no description	1	472,	539,	2.7e-07
329	IPR006569	Regulation of nuclear pre-mRNA protein	HMMSmart	SM00582	no description	1	9,	152,	5.8e-13
329	IPR000504	RNA recognition motif, RNP-1	ProfileScan	PS50102	RRM	1	471,	520,	8.672
329	IPR008942	ENTH/VHS	superfamily	SSF48464	ENTH/VHS domain	1	3,	160,	4.4e-20
331	IPR007120	DNA-directed RNA polymerase, subunit 2, domain 6	HMMPfam	PF00562	RNA_pol_Rpb2_6	1	682,	1059,	8.7e-187
331	IPR007641	RNA polymerase Rpb2, domain 7	HMMPfam	PF04560	RNA_pol_Rpb2_7	1	1061,	1147,	6.4e-47
331	IPR007642	RNA polymerase Rpb2, domain 2	HMMPfam	PF04561	RNA_pol_Rpb2_2	1	196,	376,	3.1e-48
331	IPR007644	RNA polymerase, beta subunit, protrusion	HMMPfam	PF04563	RNA_pol_Rpb2_1	1	49,	438,	2.8e-87
331	IPR007645	RNA polymerase Rpb2, domain 3	HMMPfam	PF04565	RNA_pol_Rpb2_3	1	454,	519,	1.5e-25
331	IPR007646	RNA polymerase Rpb2, domain 4	HMMPfam	PF04566	RNA_pol_Rpb2_4	1	555,	617,	5.2e-30
331	IPR007647	RNA polymerase Rpb2, domain 5	HMMPfam	PF04567	RNA_pol_Rpb2_5	1	637,	677,	6.7e-17
331	IPR007121	RNA polymerase, beta subunit, conserved site	ScanRegExp	PS01166	RNA_POL_BETA	1	912,	924,	8e-5
342	IPR006662	Thioredoxin-related	FPrintScan	PR00421	THIOREDOXIN	3	41,171,215,	49,180,226,	1e-06,1e-06,1e-06
342	IPR013766	Thioredoxin domain	HMMPfam	PF00085	Thioredoxin	2	21,143,	128,251,	5.3e-39,5.8e-30
342	IPR011679	Endoplasmic reticulum, protein ERp29, C-terminal	HMMPfam	PF07749	ERp29	1	267,	359,	8.5e-07
342	IPR005788	Disulphide isomerase	HMMTigr	TIGR01126	pdi_dom: protein disulfide-isomerase domain	2	25,146,	129,252,	7.9e-52,2.4e-36
342	IPR006662	Thioredoxin-related	ScanRegExp	PS00194	THIOREDOXIN	2	42,164,	60,182,	8e-5,8e-5
342	IPR011679	Endoplasmic reticulum, protein ERp29, C-terminal	superfamily	SSF47933	ERP29 C domain-like	1	266,	361,	5.4e-17
342	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	2	19,141,	134,257,	1.1e-37,1.7e-30
345	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	20,	508,	4.3e-08
346	IPR001680	WD40 repeat	BlastProDom	PD000018	O74214_EMENI_O74214;	5	57,146,187,229,316,	90,178,221,263,347,	2e-10,4e-11,9e-08,2e-12,2e-11
346	IPR001632	G-protein, beta subunit	FPrintScan	PR00319	GPROTEINB	4	58,77,96,114,	74,91,111,131,	3.1e-32,3.1e-32,3.1e-32,3.1e-32
346	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	77,164,207,	91,178,221,	5.7e-07,5.7e-07,5.7e-07
346	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	7	52,94,140,181,224,268,310,	90,132,177,220,262,306,348,	2.3e-07,0.00013,6.4e-06,5.5e-07,1.8e-09,8.8e-05,4.3e-06
346	IPR016346	Guanine nucleotide-binding protein, beta subunit	HMMPIR	PIRSF002394	Guanine nucleotide-binding protein, beta subunit	1	1,	348,	7.1e-241
346	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	7	51,93,139,180,223,267,309,	90,132,177,220,262,306,348,	1.5e-08,0.0039,1.1e-05,1.3e-05,5.6e-08,0.0015,4.1e-05
346	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	6	58,146,187,230,281,316,	99,186,229,271,315,349,	13.984,10.308,12.346,12.346,10.041,12.881
346	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	58,	349,	55.340
346	IPR000010	Proteinase inhibitor I25, cystatin	ScanRegExp	PS00287	CYSTATIN	1	227,	240,	NA
346	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	3	77,164,293,	91,178,307,	NA,8e-5,NA
346	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	4,	348,	1.2e-86
350	IPR000086	NUDIX hydrolase, core	FPrintScan	PR00502	NUDIXFAMILY	2	129,143,	143,158,	2.2e-06,2.2e-06
350	IPR000086	NUDIX hydrolase, core	HMMPfam	PF00293	NUDIX	1	101,	216,	1.3e-20
350	IPR007722	Dcp2, box A	HMMPfam	PF05026	DCP2	1	15,	99,	7.6e-50
350	IPR000086	NUDIX hydrolase, core	ScanRegExp	PS00893	NUDIX	1	134,	155,	8e-5
350	IPR015797	NUDIX	superfamily	SSF55811	Nudix	1	70,	243,	1.7e-24
362	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	2,	261,	7.4e-13
367	IPR003029	S1, RNA binding	HMMPfam	PF00575	S1	1	13,	88,	4.5e-14
367	IPR011488	Eukaryotic translation initiation factor 2, alpha subunit	HMMPfam	PF07541	EIF_2_alpha	1	125,	238,	1.2e-62
367	IPR003029	S1, RNA binding	HMMSmart	SM00316	no description	1	15,	88,	1.1e-09
367	IPR003029	S1, RNA binding	ProfileScan	PS50126	S1	1	17,	88,	16.871
367	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	4,	177,	1.3e-50
379	IPR001678	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	HMMPfam	PF01189	Nol1_Nop2_Fmu	3	148,248,458,	227,349,541,	8.9e-07,1.6e-30,4.2e-06
381	IPR001159	Double-stranded RNA binding	HMMPfam	PF00035	dsrm	1	537,	604,	1.2e-06
381	IPR000999	Ribonuclease III	HMMPfam	PF00636	Ribonuclease_3	1	361,	509,	0.0048
381	IPR001159	Double-stranded RNA binding	HMMSmart	SM00358	no description	1	537,	605,	2.2e-08
381	IPR000999	Ribonuclease III	HMMSmart	SM00535	no description	1	338,	531,	2.5e-11
381	IPR001159	Double-stranded RNA binding	ProfileScan	PS50137	DS_RBD	1	536,	606,	10.120
381	IPR000999	Ribonuclease III	ProfileScan	PS50142	RNASE_3_2	1	322,	509,	12.387
381	IPR000999	Ribonuclease III	superfamily	SSF69065	RNase III catalytic domain-like (Pfam 00636)	1	312,	537,	1.7e-20
382	IPR000340	Protein-tyrosine phosphatase, dual specificity	HMMPfam	PF00782	DSPc	1	127,	162,	5.8e-06
382	IPR000387	Protein-tyrosine phosphatase	ProfileScan	PS50056	TYR_PHOSPHATASE_2	1	109,	162,	9.993
382	IPR014019	Phosphatase tensin type	ProfileScan	PS51181	PPASE_TENSIN	1	16,	190,	30.089
382	IPR016130	Protein-tyrosine phosphatase, active site	ScanRegExp	PS00383	TYR_PHOSPHATASE_1	1	126,	138,	NA
383	IPR002143	Ribosomal protein L1	superfamily	SSF56808	Ribosomal protein L1	1	88,	361,	2e-36
384	IPR002685	Glycosyl transferase, family 15	HMMPfam	PF01793	Glyco_transf_15	1	53,	416,	1.3e-160
384	IPR002685	Glycosyl transferase, family 15	HMMPIR	PIRSF018153	Glycolipid 2-alpha-mannosyltransferase, fungal type	1	43,	495,	3.8e-210
389	IPR002005	Rab GTPase activator	FPrintScan	PR00891	RABGDIREP	7	16,34,92,109,158,229,248,	34,51,109,125,173,246,269,	3.4e-37,3.4e-37,3.4e-37,3.4e-37,3.4e-37,3.4e-37,3.4e-37
389	IPR000632	Yeast Mrs6p protein	FPrintScan	PR00894	YEASTMRS6P	7	100,125,173,198,233,351,429,	120,145,190,218,249,369,449,	5.9e-33,5.9e-33,5.9e-33,5.9e-33,5.9e-33,5.9e-33,5.9e-33
389	IPR002005	Rab GTPase activator	HMMPfam	PF00996	GDI	1	13,	409,	2.8e-16
389	IPR017230	Rab protein geranylgeranyltransferase, component A, fungi	HMMPIR	PIRSF037514	Rab protein geranylgeranyltransferase, component A, fungal type	1	1,	546,	1.1e-227
396	IPR002054	DNA-directed DNA polymerase, family X	FPrintScan	PR00869	DNAPOLX	6	290,363,377,450,466,513,	307,377,385,459,479,531,	1.2e-16,1.2e-16,1.2e-16,1.2e-16,1.2e-16,1.2e-16
396	IPR002008	DNA-directed DNA polymerase, family X, beta-like	FPrintScan	PR00870	DNAPOLXBETA	5	249,324,364,449,514,	266,338,383,457,531,	1.7e-18,1.7e-18,1.7e-18,1.7e-18,1.7e-18
396	IPR002054	DNA-directed DNA polymerase, family X	HMMSmart	SM00483	no description	1	196,	532,	6.8e-49
396	IPR010996	DNA-directed DNA polymerase, family X, beta-like, N-terminal	superfamily	SSF47802	DNA polymerase beta, N-terminal domain-like	1	181,	275,	4.9e-21
404	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region	BlastProDom	PD000139	Q6BIS1_EEEEE_Q6BIS1;	1	119,	189,	1e-31
404	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	FPrintScan	PR00368	FADPNR	5	5,115,156,242,283,	27,124,181,256,290,	5.5e-24,5.5e-24,5.5e-24,5.5e-24,5.5e-24
404	IPR000759	Adrenodoxin reductase	FPrintScan	PR00419	ADXRDTASE	2	5,157,	27,171,	8e-06,8e-06
404	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II	FPrintScan	PR00469	PNDRDTASEII	9	5,43,64,113,135,152,204,243,278,	27,58,74,121,147,176,220,264,296,	1.3e-77,1.3e-77,1.3e-77,1.3e-77,1.3e-77,1.3e-77,1.3e-77,1.3e-77,1.3e-77
404	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region	HMMPfam	PF00070	Pyr_redox	1	156,	249,	2.8e-26
404	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	HMMPfam	PF07992	Pyr_redox_2	1	5,	294,	8.1e-47
404	IPR005982	Thioredoxin reductase	HMMTigr	TIGR01292	TRX_reduct: thioredoxin-disulfide reductas	1	4,	315,	5.2e-176
404	IPR008255	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site	ScanRegExp	PS00573	PYRIDINE_REDOX_2	1	142,	164,	8e-5
410	IPR000873	AMP-dependent synthetase and ligase	FPrintScan	PR00154	AMPBINDING	2	283,295,	294,303,	0.69,0.69
410	IPR000873	AMP-dependent synthetase and ligase	HMMPfam	PF00501	AMP-binding	1	130,	574,	2.2e-47
410	IPR005914	Acetoacetyl-CoA synthase	HMMTigr	TIGR01217	ac_ac_CoA_syn: acetoacetate-CoA ligase	1	12,	676,	5.4e-242
410	IPR000873	AMP-dependent synthetase and ligase	ScanRegExp	PS00455	AMP_BINDING	1	288,	299,	8e-5
411	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q6C842_EEEEE_Q6C842;	1	123,	339,	4e-74
411	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	117,	420,	1.6e-90
411	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	117,	420,	1.4e-10
411	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	117,	420,	6.7e-88
411	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	117,	420,	42.548
411	IPR017441	Protein kinase ATP binding, conserved site	ScanRegExp	PS00107	PROTEIN_KINASE_ATP	1	123,	146,	8e-5
411	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	245,	257,	8e-5
411	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	103,	451,	8.9e-82
423	IPR000542	Acyltransferase ChoActase/COT/CPT	HMMPfam	PF00755	Carn_acyltransf	1	68,	640,	1.1e-192
423	IPR000542	Acyltransferase ChoActase/COT/CPT	ScanRegExp	PS00439	ACYLTRANSF_C_1	1	69,	84,	8e-5
424	IPR000679	Zinc finger, GATA-type	FPrintScan	PR00619	GATAZNFINGER	2	874,892,	891,909,	2.6e-10,2.6e-10
424	IPR000679	Zinc finger, GATA-type	HMMPfam	PF00320	GATA	1	878,	912,	1.6e-20
424	IPR000679	Zinc finger, GATA-type	HMMSmart	SM00401	no description	1	872,	922,	4.5e-25
424	IPR000679	Zinc finger, GATA-type	ProfileScan	PS50114	GATA_ZN_FINGER_2	1	872,	925,	27.444
424	IPR000679	Zinc finger, GATA-type	ScanRegExp	PS00344	GATA_ZN_FINGER_1	1	878,	902,	8e-5
424	IPR001020	Phosphotransferase system, HPr histidine phosphorylation site	ScanRegExp	PS00369	PTS_HPR_HIS	1	84,	91,	NA
441	IPR002524	Cation efflux protein	HMMPfam	PF01545	Cation_efflux	1	176,	457,	1.3e-39
441	IPR002524	Cation efflux protein	HMMTigr	TIGR01297	CDF: cation diffusion facilitator family tra	1	172,	455,	4.2e-28
448	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding	HMMPfam	PF00006	ATP-synt_ab	1	188,	412,	4.7e-123
448	IPR000793	ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal	HMMPfam	PF00306	ATP-synt_ab_C	1	424,	528,	2.6e-44
448	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal	HMMPfam	PF02874	ATP-synt_ab_N	1	64,	132,	4.9e-20
448	IPR005294	ATPase, F1 complex, alpha subunit	HMMTigr	TIGR00962	atpA: ATP synthase F1, alpha subunit	1	42,	550,	0
448	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding	ScanRegExp	PS00152	ATPASE_ALPHA_BETA	1	403,	412,	8e-5
448	IPR000793	ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal	superfamily	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase	1	420,	548,	4.2e-49
448	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal	superfamily	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase	1	49,	134,	5.9e-31
455	IPR001199	Cytochrome b5	HMMPfam	PF00173	Cyt-b5	1	69,	171,	3.1e-14
455	IPR001199	Cytochrome b5	superfamily	SSF55856	Cytochrome b5-like heme/steroid binding domain	1	59,	172,	4.8e-27
461	IPR003137	Protease-associated PA	HMMPfam	PF02225	PA	1	343,	440,	7e-09
461	IPR007365	Transferrin receptor-like, dimerisation	HMMPfam	PF04253	TFR_dimer	1	843,	931,	8e-08
461	IPR007365	Transferrin receptor-like, dimerisation	superfamily	SSF47672	Transferrin receptor ectodomain, C-terminal domain	1	761,	929,	2.2e-14
469	IPR009292	Protein of unknown function DUF947	HMMPfam	PF06102	DUF947	1	44,	208,	2e-63
470	IPR012485	Mis6	HMMPfam	PF07778	Mis6	1	1,	450,	5.2e-27
472	IPR003150	DNA-binding RFX	HMMPfam	PF02257	RFX_DNA_binding	1	155,	235,	7.2e-34
473	IPR004345	TB2/DP1 and HVA22 related protein	HMMPfam	PF03134	TB2_DP1_HVA22	1	43,	147,	3.2e-39
479	IPR003891	Initiation factor eIF-4 gamma, MA3	HMMPfam	PF02847	MA3	1	550,	684,	1.8e-15
479	IPR003890	MIF4G-like, type 3	HMMPfam	PF02854	MIF4G	1	260,	456,	6.1e-28
479	IPR003890	MIF4G-like, type 3	HMMSmart	SM00543	no description	1	260,	456,	3.3e-27
479	IPR003891	Initiation factor eIF-4 gamma, MA3	HMMSmart	SM00544	no description	1	550,	684,	2.3e-17
479	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	249,	459,	4.9e-37
480	IPR003210	Signal recognition particle, SRP14 subunit	HMMPfam	PF02290	SRP14	1	7,	109,	0.00018
480	IPR009018	Signal recognition particle, SRP9/SRP14 subunit	superfamily	SSF54762	Signal recognition particle alu RNA binding heterodimer, SRP9/14	1	4,	112,	1.1e-24
481	IPR003846	Protein of unknown function UPF0061	HMMPfam	PF02696	UPF0061	1	62,	573,	4.7e-90
486	IPR007482	Protein-tyrosine phosphatase-like, PTPLA	HMMPfam	PF04387	PTPLA	1	78,	229,	9e-70
489	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	884,	928,	0.00017
489	IPR000330	SNF2-related	HMMPfam	PF00176	SNF2_N	1	442,	815,	2.4e-51
489	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	1001,	1079,	3.2e-22
489	IPR014905	HIRAN	HMMPfam	PF08797	HIRAN	1	191,	300,	8e-23
489	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	435,	709,	2e-20
489	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	996,	1079,	3.1e-18
489	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	884,	929,	9.480
489	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	507,	697,	14.263
489	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	968,	1126,	15.643
495	IPR013126	Heat shock protein 70	BlastProDom	PD000089	Q6CEW0_EEEEE_Q6CEW0;	1	85,	166,	9e-12
495	IPR001023	Heat shock protein Hsp70	FPrintScan	PR00301	HEATSHOCK70	5	15,44,66,155,347,	28,56,74,175,363,	2.7e-15,2.7e-15,2.7e-15,2.7e-15,2.7e-15
495	IPR013126	Heat shock protein 70	HMMPfam	PF00012	HSP70	1	16,	400,	9.8e-57
497	IPR003323	Ovarian tumour, otubain	ProfileScan	PS50802	OTU	1	72,	274,	11.083
499	IPR010625	CHCH	HMMPfam	PF06747	CHCH	1	110,	151,	6.3e-06
500	IPR001806	Ras GTPase	FPrintScan	PR00449	RASTRNSFRMNG	5	13,36,53,115,166,	34,52,75,128,188,	9.4e-30,9.4e-30,9.4e-30,9.4e-30,9.4e-30
500	IPR013753	Ras	HMMPfam	PF00071	Ras	1	14,	190,	2.3e-73
500	IPR003577	Ras small GTPase, Ras type	HMMSmart	SM00173	no description	1	12,	191,	2.7e-14
500	IPR003578	Ras small GTPase, Rho type	HMMSmart	SM00174	no description	1	15,	191,	4.7e-93
500	IPR003579	Ras small GTPase, Rab type	HMMSmart	SM00175	no description	1	14,	191,	2.3e-20
500	IPR002041	Ran GTPase	HMMSmart	SM00176	no description	1	18,	207,	0.0028
500	IPR005225	Small GTP-binding protein	HMMTigr	TIGR00231	small_GTP: small GTP-binding protein domain	1	10,	169,	9.1e-26
516	IPR015324	Ribosomal protein Rsm22, bacterial-type	HMMPfam	PF09243	Rsm22	1	152,	658,	1.6e-12
516	IPR016522	Mitochondrial ribosomal protein, fungal Rsm22	HMMPIR	PIRSF007797	Mitochondrial ribosomal protein, fungal Rsm22 type	1	6,	731,	1.6e-37
519	IPR000195	RabGAP/TBC	HMMPfam	PF00566	TBC	1	163,	383,	9.5e-11
519	IPR000195	RabGAP/TBC	HMMSmart	SM00164	no description	1	163,	384,	6e-30
519	IPR000195	RabGAP/TBC	ProfileScan	PS50086	TBC_RABGAP	1	166,	358,	25.606
519	IPR000195	RabGAP/TBC	superfamily	SSF47923	Ypt/Rab-GAP domain of gyp1p	2	125,295,	298,416,	2.2e-29,6.9e-21
524	IPR000195	RabGAP/TBC	HMMPfam	PF00566	TBC	1	177,	387,	2.2e-29
524	IPR000195	RabGAP/TBC	HMMSmart	SM00164	no description	1	177,	388,	1.8e-54
524	IPR000195	RabGAP/TBC	ProfileScan	PS50086	TBC_RABGAP	1	180,	364,	34.277
524	IPR000195	RabGAP/TBC	superfamily	SSF47923	Ypt/Rab-GAP domain of gyp1p	2	146,300,	291,421,	1.4e-32,2.3e-26
542	IPR002129	Pyridoxal phosphate-dependent decarboxylase	HMMPfam	PF00282	Pyridoxal_deC	1	82,	419,	3.5e-54
542	IPR015424	Pyridoxal phosphate-dependent transferase, major region	superfamily	SSF53383	PLP-dependent transferases	1	11,	494,	2.5e-113
543	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1	BlastProDom	PD350662	Q7S9T4_NEUCR_Q7S9T4;	1	10,	236,	2e-48
543	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1	FPrintScan	PR00707	UBCTHYDRLASE	5	6,44,88,163,180,	23,56,105,174,190,	2.3e-27,2.3e-27,2.3e-27,2.3e-27,2.3e-27
543	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1	HMMPfam	PF01088	Peptidase_C12	1	3,	218,	1.6e-65
545	IPR003402	Protein of unknown function Met10	HMMPfam	PF02475	Met_10	1	239,	295,	4.4e-09
546	IPR005522	Inositol polyphosphate kinase	HMMPfam	PF03770	IPK	1	533,	769,	2.1e-31
548	IPR004457	Zinc finger, ZPR1-type	BlastProDom	PD005639	Q6BRQ5_EEEEE_Q6BRQ5;	2	55,274,	208,430,	3e-51,3e-64
548	IPR004457	Zinc finger, ZPR1-type	HMMPfam	PF03367	zf-ZPR1	2	52,271,	210,432,	4.4e-80,6.5e-89
548	IPR004457	Zinc finger, ZPR1-type	HMMSmart	SM00709	no description	2	53,272,	210,432,	9.4e-74,1.1e-85
548	IPR004457	Zinc finger, ZPR1-type	HMMTigr	TIGR00310	ZPR1_znf: ZPR1 zinc finger domain	2	53,272,	242,465,	1.2e-26,1.7e-70
550	IPR004843	Metallophosphoesterase	HMMPfam	PF00149	Metallophos	1	11,	236,	1.1e-10
550	IPR007708	Lariat debranching enzyme, C-terminal	HMMPfam	PF05011	DBR1	1	392,	542,	1.5e-23
